sub,trial,unfairness,valence,arousal,choice,study
386,13,0.55,103,-102,0,ug
386,14,0.6,110,-71,0,ug
386,15,0.85,-107,-62,0,ug
386,16,0.7,27,-91,0,ug
386,17,0.75,-9,-82,0,ug
386,18,0.8,-58,-64,0,ug
386,19,0.9,-138,-87,0,ug
386,20,0.8,-6,-97,0,ug
387,1,0.7,0,-1,0,ug
387,2,0.75,43,-1,0,ug
387,3,0.9,-174,-6,1,ug
387,4,0.55,195,-1,0,ug
387,5,0.65,102,-2,0,ug
387,6,0.7,1,1,0,ug
387,7,0.9,-133,-2,1,ug
387,8,0.8,-112,3,0,ug
387,9,0.5,50,-2,0,ug
387,10,0.95,-136,29,1,ug
387,11,0.6,142,28,0,ug
387,12,0.5,234,34,0,ug
387,13,0.85,-140,-58,0,ug
387,14,0.75,-2,-3,0,ug
387,15,0.65,93,-3,0,ug
387,16,0.95,-1,-4,1,ug
387,17,0.6,80,27,0,ug
387,18,0.85,-151,30,1,ug
387,19,0.8,-1,2,0,ug
387,20,0.55,224,113,0,ug
388,1,0.6,6,6,0,ug
388,2,0.6,-5,-3,0,ug
388,3,0.7,-81,-7,0,ug
388,4,0.7,-22,2,0,ug
388,5,0.75,-39,-5,0,ug
388,6,0.95,-173,-14,1,ug
388,7,0.75,-43,-14,0,ug
388,8,0.9,-189,-15,1,ug
388,9,0.85,-101,-26,1,ug
388,10,0.8,-90,-5,1,ug
388,11,0.95,-198,-6,1,ug
388,12,0.85,-69,-18,1,ug
388,13,0.5,60,48,0,ug
388,14,0.9,-177,-12,1,ug
388,15,0.55,-6,0,0,ug
388,16,0.8,-114,-25,1,ug
388,17,0.5,2,-1,0,ug
388,18,0.65,-9,-8,0,ug
388,19,0.55,7,-2,0,ug
388,20,0.65,-11,-6,0,ug
389,1,0.95,-212,216,1,ug
389,2,0.95,-225,208,1,ug
389,3,0.65,4,22,0,ug
389,4,0.9,-190,150,1,ug
389,5,0.65,61,53,0,ug
389,6,0.6,130,76,0,ug
389,7,0.85,-142,1,1,ug
389,8,0.5,208,224,0,ug
389,9,0.55,126,62,0,ug
389,10,0.75,-31,52,1,ug
389,11,0.5,182,183,0,ug
389,12,0.7,2,29,1,ug
389,13,0.8,-103,63,1,ug
389,14,0.7,-130,79,1,ug
389,15,0.85,-174,70,1,ug
389,16,0.9,-187,110,1,ug
389,17,0.8,-195,98,1,ug
389,18,0.75,-180,145,1,ug
389,19,0.55,204,226,0,ug
389,20,0.6,28,79,0,ug
390,1,0.75,66,4,0,ug
390,2,0.55,127,42,0,ug
390,3,0.7,1,5,0,ug
390,4,0.6,167,157,0,ug
390,5,0.65,-14,5,0,ug
390,6,0.7,170,89,0,ug
390,7,0.85,-36,3,0,ug
390,8,0.95,-141,-121,0,ug
390,9,0.9,-96,-107,0,ug
390,10,0.55,225,148,0,ug
390,11,0.9,-86,0,0,ug
390,12,0.85,-89,-1,0,ug
390,13,0.5,237,77,0,ug
390,14,0.8,42,61,0,ug
390,15,0.6,130,97,0,ug
390,16,0.95,-52,-108,0,ug
390,17,0.5,186,120,0,ug
390,18,0.65,122,57,0,ug
390,19,0.75,-37,-35,0,ug
390,20,0.8,-81,-109,0,ug
391,1,0.7,-32,35,0,ug
391,2,0.85,-92,122,0,ug
391,3,0.9,-150,154,1,ug
391,4,0.75,-121,141,1,ug
391,5,0.75,-103,116,1,ug
391,6,0.65,-13,84,0,ug
391,7,0.5,208,208,0,ug
391,8,0.8,-123,145,1,ug
391,9,0.85,-101,133,1,ug
391,10,0.9,-169,196,1,ug
391,11,0.6,0,61,0,ug
391,12,0.6,-1,58,0,ug
391,13,0.7,-91,91,1,ug
391,14,0.55,101,193,0,ug
391,15,0.95,-228,229,1,ug
391,16,0.8,-117,127,1,ug
391,17,0.5,203,228,0,ug
391,18,0.55,147,182,0,ug
391,19,0.95,-215,222,1,ug
391,20,0.65,-84,121,1,ug
392,1,0.55,-11,-20,0,ug
392,2,0.9,-102,-1,0,ug
392,3,0.85,-40,-1,0,ug
392,4,0.5,71,-1,0,ug
392,5,0.65,-10,-1,0,ug
392,6,0.75,-8,-1,0,ug
392,7,0.6,-1,0,0,ug
392,8,0.85,-6,-1,0,ug
392,9,0.5,79,2,0,ug
392,10,0.95,-106,0,1,ug
392,11,0.7,2,1,0,ug
392,12,0.7,6,1,0,ug
392,13,0.8,2,-2,0,ug
392,14,0.8,0,-2,0,ug
392,15,0.95,-47,0,1,ug
392,16,0.65,35,-3,0,ug
392,17,0.75,17,-1,0,ug
392,18,0.9,-16,-2,0,ug
392,19,0.6,41,1,0,ug
392,20,0.55,33,-3,0,ug
393,1,0.5,241,1,0,ug
393,2,0.65,-1,3,0,ug
393,3,0.85,-56,24,0,ug
393,4,0.85,-98,53,0,ug
393,5,0.75,-43,2,0,ug
393,6,0.55,238,244,0,ug
393,7,0.55,238,60,0,ug
393,8,0.8,-58,88,0,ug
393,9,0.9,-141,95,0,ug
393,10,0.95,-125,132,0,ug
393,11,0.8,-70,106,0,ug
393,12,0.65,1,101,0,ug
393,13,0.7,-28,132,0,ug
393,14,0.6,87,78,0,ug
393,15,0.7,-27,63,0,ug
393,16,0.95,-163,94,0,ug
393,17,0.5,245,243,0,ug
393,18,0.75,-46,105,0,ug
393,19,0.6,24,148,0,ug
393,20,0.9,-131,136,0,ug
394,1,0.5,248,249,0,ug
394,2,0.55,238,120,0,ug
394,3,0.6,213,102,0,ug
394,4,0.55,240,141,0,ug
394,5,0.75,-54,118,0,ug
394,6,0.9,-208,249,1,ug
394,7,0.95,-248,250,1,ug
394,8,0.8,-157,117,1,ug
394,9,0.8,-186,48,1,ug
394,10,0.7,-77,-29,1,ug
394,11,0.9,-245,-50,1,ug
394,12,0.5,248,226,0,ug
394,13,0.7,-138,65,0,ug
394,14,0.65,-11,64,0,ug
394,15,0.75,0,84,0,ug
394,16,0.85,-163,104,1,ug
394,17,0.95,-249,116,1,ug
394,18,0.6,187,64,0,ug
394,19,0.65,115,76,0,ug
394,20,0.85,-188,88,1,ug
395,1,0.65,170,2,0,ug
395,2,0.75,59,-1,0,ug
395,3,0.95,-203,-2,1,ug
395,4,0.5,244,-1,0,ug
395,5,0.85,-32,0,1,ug
395,6,0.95,-226,0,1,ug
395,7,0.7,12,0,0,ug
395,8,0.6,160,2,0,ug
395,9,0.75,67,2,0,ug
395,10,0.9,-135,2,1,ug
395,11,0.55,233,1,0,ug
395,12,0.8,-101,-1,1,ug
395,13,0.9,-198,1,1,ug
395,14,0.85,-170,2,1,ug
395,15,0.55,216,1,0,ug
395,16,0.7,0,1,0,ug
395,17,0.6,122,-1,0,ug
395,18,0.8,-27,1,1,ug
395,19,0.5,247,0,0,ug
395,20,0.65,27,-1,0,ug
396,1,0.8,-137,99,0,ug
396,2,0.8,92,15,0,ug
396,3,0.65,93,60,0,ug
396,4,0.55,203,138,0,ug
396,5,0.9,-164,120,1,ug
396,6,0.65,127,100,0,ug
396,7,0.9,-178,101,1,ug
396,8,0.85,-60,54,0,ug
396,9,0.75,25,54,0,ug
396,10,0.5,156,156,0,ug
396,11,0.7,126,103,0,ug
396,12,0.85,-82,31,1,ug
396,13,0.75,21,29,0,ug
396,14,0.95,-187,168,1,ug
396,15,0.6,127,103,0,ug
396,16,0.95,-209,196,1,ug
396,17,0.7,98,109,0,ug
396,18,0.55,188,149,0,ug
396,19,0.6,157,174,0,ug
396,20,0.5,221,211,0,ug
397,1,0.7,113,-63,0,ug
397,2,0.55,208,106,0,ug
397,3,0.95,-34,-182,1,ug
397,4,0.7,-45,20,0,ug
397,5,0.65,140,147,0,ug
397,6,0.8,54,-103,0,ug
397,7,0.9,-152,30,1,ug
397,8,0.85,-63,15,1,ug
397,9,0.9,0,-133,1,ug
397,10,0.75,-81,9,0,ug
397,11,0.65,112,35,0,ug
397,12,0.55,198,45,0,ug
397,13,0.95,-175,-212,1,ug
397,14,0.6,142,68,0,ug
397,15,0.75,10,5,0,ug
397,16,0.8,36,17,0,ug
397,17,0.5,231,123,0,ug
397,18,0.85,-48,-61,1,ug
397,19,0.5,232,14,0,ug
397,20,0.6,185,126,0,ug
398,1,0.75,-96,3,1,ug
398,2,0.85,-192,1,1,ug
398,3,0.9,-236,0,1,ug
398,4,0.85,-176,3,1,ug
398,5,0.55,155,-4,0,ug
398,6,0.95,-240,-1,1,ug
398,7,0.5,240,16,0,ug
398,8,0.95,-240,1,1,ug
398,9,0.75,-122,4,1,ug
398,10,0.7,-31,-4,1,ug
398,11,0.65,-58,-1,0,ug
398,12,0.9,-240,0,1,ug
398,13,0.7,-110,3,0,ug
398,14,0.6,-27,-2,0,ug
398,15,0.8,-143,-2,1,ug
398,16,0.65,-32,4,0,ug
398,17,0.5,238,4,0,ug
398,18,0.8,-176,1,1,ug
398,19,0.55,188,-2,0,ug
398,20,0.6,3,5,0,ug
400,1,0.55,184,169,0,ug
400,2,0.8,-120,-154,1,ug
400,3,0.7,-137,-62,0,ug
400,4,0.5,139,190,0,ug
400,5,0.75,-192,-81,0,ug
400,6,0.6,84,21,0,ug
400,7,0.9,-195,-122,1,ug
400,8,0.75,-178,-147,0,ug
400,9,0.85,-209,-162,1,ug
400,10,0.85,-176,-166,1,ug
400,11,0.55,58,24,0,ug
400,12,0.95,-209,-208,1,ug
400,13,0.7,-184,-86,0,ug
400,14,0.65,18,16,0,ug
400,15,0.95,-228,-220,1,ug
400,16,0.65,14,15,0,ug
400,17,0.6,11,16,0,ug
400,18,0.5,200,211,0,ug
400,19,0.9,-193,-150,1,ug
400,20,0.8,-148,-84,0,ug
401,1,0.65,180,-54,0,ug
401,2,0.55,218,22,0,ug
401,3,0.95,-204,-209,1,ug
401,4,0.7,31,26,1,ug
401,5,0.9,-208,-216,1,ug
401,6,0.5,227,228,0,ug
401,7,0.75,-105,-35,1,ug
401,8,0.8,-108,-107,1,ug
401,9,0.75,-141,-157,1,ug
401,10,0.9,-213,-214,1,ug
401,11,0.85,-201,-188,1,ug
401,12,0.6,209,-47,0,ug
401,13,0.7,-100,-92,1,ug
401,14,0.65,-63,-99,0,ug
401,15,0.95,-225,-231,1,ug
401,16,0.85,-169,-209,1,ug
401,17,0.6,71,58,0,ug
401,18,0.8,-115,-49,1,ug
401,19,0.5,211,203,0,ug
401,20,0.55,184,5,0,ug
402,1,0.55,12,15,0,ug
402,2,0.7,-210,186,1,ug
402,3,0.85,-243,241,1,ug
402,4,0.5,234,-2,0,ug
402,5,0.95,-243,245,1,ug
402,6,0.65,-101,85,1,ug
402,7,0.8,-235,164,1,ug
402,8,0.9,-242,73,1,ug
402,9,0.5,227,30,0,ug
402,10,0.85,-38,-223,1,ug
402,11,0.6,50,76,0,ug
402,12,0.9,-206,242,1,ug
402,13,0.55,178,65,0,ug
402,14,0.95,-241,250,1,ug
402,15,0.6,84,-27,0,ug
402,16,0.8,-201,167,1,ug
402,17,0.7,-116,92,1,ug
402,18,0.75,-197,95,1,ug
402,19,0.75,-213,68,1,ug
402,20,0.65,-215,235,1,ug
405,1,0.95,-249,-6,1,ug
405,2,0.7,-150,-9,0,ug
405,3,0.6,129,15,0,ug
405,4,0.95,-201,-12,1,ug
405,5,0.6,24,-3,0,ug
405,6,0.5,231,229,0,ug
405,7,0.9,-213,-80,1,ug
405,8,0.65,33,-6,0,ug
405,9,0.65,21,-15,0,ug
405,10,0.55,162,-8,0,ug
405,11,0.5,225,235,0,ug
405,12,0.85,-219,-141,1,ug
405,13,0.55,78,60,0,ug
405,14,0.7,72,21,0,ug
405,15,0.8,-114,9,1,ug
405,16,0.8,-102,14,1,ug
405,17,0.9,-249,-215,1,ug
405,18,0.75,-36,-48,1,ug
405,19,0.75,-12,-101,1,ug
405,20,0.85,-51,-67,1,ug
406,1,0.85,-88,-114,1,ug
406,2,0.5,23,91,0,ug
406,3,0.65,-49,-20,1,ug
406,4,0.6,59,-27,0,ug
406,5,0.5,41,-182,0,ug
406,6,0.75,105,47,1,ug
406,7,0.85,124,48,1,ug
406,8,0.55,99,-98,0,ug
406,9,0.55,127,87,0,ug
406,10,0.8,82,80,0,ug
406,11,0.95,110,119,1,ug
406,12,0.65,128,-98,1,ug
406,13,0.75,133,132,1,ug
406,14,0.7,176,17,0,ug
406,15,0.8,152,-130,0,ug
406,16,0.7,121,-221,0,ug
406,17,0.9,117,-89,0,ug
406,18,0.95,120,-94,0,ug
406,19,0.9,145,51,1,ug
406,20,0.6,175,10,0,ug
407,1,0.85,-204,-207,0,ug
407,2,0.55,228,171,0,ug
407,3,0.5,246,244,0,ug
407,4,0.7,27,8,0,ug
407,5,0.55,240,108,0,ug
407,6,0.75,-15,9,0,ug
407,7,0.65,52,46,0,ug
407,8,0.9,-177,-202,1,ug
407,9,0.95,-242,-242,1,ug
407,10,0.95,-233,-244,1,ug
407,11,0.8,-71,-8,1,ug
407,12,0.8,-209,-169,1,ug
407,13,0.7,233,44,0,ug
407,14,0.6,162,97,0,ug
407,15,0.5,245,243,0,ug
407,16,0.65,139,72,0,ug
407,17,0.85,-170,-94,1,ug
407,18,0.6,244,237,0,ug
407,19,0.75,108,73,0,ug
407,20,0.9,-199,-199,1,ug
409,1,0.7,98,-181,1,ug
409,2,0.8,-92,-173,1,ug
409,3,0.9,-163,-216,1,ug
409,4,0.7,-35,-161,1,ug
409,5,0.95,-230,-246,1,ug
409,6,0.65,-113,-201,1,ug
409,7,0.75,-143,-210,1,ug
409,8,0.9,-223,-238,1,ug
409,9,0.55,-1,-7,0,ug
409,10,0.5,-8,115,0,ug
409,11,0.65,-82,-118,1,ug
409,12,0.85,144,-99,1,ug
409,13,0.75,-65,-131,1,ug
409,14,0.85,-109,-130,1,ug
409,15,0.6,7,-35,0,ug
409,16,0.95,-244,-249,1,ug
409,17,0.5,19,162,0,ug
409,18,0.8,-90,-212,1,ug
409,19,0.55,6,120,0,ug
409,20,0.6,12,34,0,ug
410,1,0.95,159,204,1,ug
410,2,0.8,11,26,0,ug
410,3,0.85,-156,-134,1,ug
410,4,0.55,17,18,0,ug
410,5,0.9,-35,-31,1,ug
410,6,0.65,-29,-9,0,ug
410,7,0.5,1,0,0,ug
410,8,0.5,0,-1,0,ug
410,9,0.55,3,-3,0,ug
410,10,0.65,-6,2,0,ug
410,11,0.7,5,2,0,ug
410,12,0.8,-30,-3,0,ug
410,13,0.6,1,2,0,ug
410,14,0.7,7,31,0,ug
410,15,0.6,3,17,0,ug
410,16,0.95,-149,-122,0,ug
410,17,0.9,-39,-46,1,ug
410,18,0.75,-20,-27,1,ug
410,19,0.75,60,85,1,ug
410,20,0.85,-222,-126,1,ug
411,1,0.95,-201,203,1,ug
411,2,0.7,-5,12,1,ug
411,3,0.9,-162,7,1,ug
411,4,0.55,2,-2,1,ug
411,5,0.8,-54,9,1,ug
411,6,0.8,-82,12,1,ug
411,7,0.75,-51,4,1,ug
411,8,0.9,-37,17,1,ug
411,9,0.85,-71,8,1,ug
411,10,0.65,-115,-4,1,ug
411,11,0.55,23,-7,0,ug
411,12,0.75,-51,4,1,ug
411,13,0.5,91,-7,0,ug
411,14,0.65,-28,-24,1,ug
411,15,0.85,75,-9,1,ug
411,16,0.5,11,14,0,ug
411,17,0.7,42,29,1,ug
411,18,0.95,-180,153,1,ug
411,19,0.6,-9,-7,1,ug
411,20,0.6,43,58,0,ug
412,1,0.95,-223,-119,0,ug
412,2,0.65,26,21,0,ug
412,3,0.6,35,29,0,ug
412,4,0.85,-118,-71,0,ug
412,5,0.9,-146,-77,0,ug
412,6,0.6,81,121,0,ug
412,7,0.7,-47,-107,0,ug
412,8,0.95,-211,-33,0,ug
412,9,0.8,78,69,0,ug
412,10,0.65,25,49,0,ug
412,11,0.55,158,198,0,ug
412,12,0.7,23,21,0,ug
412,13,0.5,136,166,0,ug
412,14,0.75,-3,-23,0,ug
412,15,0.55,177,145,0,ug
412,16,0.75,-60,-45,0,ug
412,17,0.85,-46,-39,0,ug
412,18,0.5,98,92,0,ug
412,19,0.8,-64,-128,0,ug
412,20,0.9,-49,-40,0,ug
413,1,0.6,43,51,0,ug
413,2,0.55,37,36,0,ug
413,3,0.7,-61,-117,0,ug
413,4,0.75,-174,-127,1,ug
413,5,0.95,-89,-152,1,ug
413,6,0.95,-43,-110,1,ug
413,7,0.8,-102,-164,1,ug
413,8,0.65,-109,-136,0,ug
413,9,0.5,97,143,0,ug
413,10,0.85,-71,-146,1,ug
413,11,0.75,-93,-156,0,ug
413,12,0.9,-132,-164,1,ug
413,13,0.65,-84,-159,0,ug
413,14,0.7,-34,-170,1,ug
413,15,0.5,96,148,0,ug
413,16,0.85,-81,-168,1,ug
413,17,0.6,47,34,0,ug
413,18,0.8,-144,-122,1,ug
413,19,0.55,44,44,0,ug
413,20,0.9,-130,-177,1,ug
414,1,0.55,102,131,0,ug
414,2,0.75,-123,-109,1,ug
414,3,0.65,-103,-135,0,ug
414,4,0.55,51,215,0,ug
414,5,0.85,-104,-214,0,ug
414,6,0.5,101,226,0,ug
414,7,0.6,87,183,0,ug
414,8,0.7,-52,-88,0,ug
414,9,0.6,130,81,0,ug
414,10,0.7,-59,-107,0,ug
414,11,0.8,-83,-179,1,ug
414,12,0.9,150,94,1,ug
414,13,0.85,-160,-158,1,ug
414,14,0.8,-149,-183,1,ug
414,15,0.75,-206,-193,1,ug
414,16,0.95,-214,-240,1,ug
414,17,0.9,-178,-206,1,ug
414,18,0.65,-112,-137,0,ug
414,19,0.95,-208,-249,1,ug
414,20,0.5,116,116,0,ug
415,1,0.65,160,148,0,ug
415,2,0.8,-39,-33,0,ug
415,3,0.7,143,-2,0,ug
415,4,0.6,167,193,0,ug
415,5,0.6,88,74,0,ug
415,6,0.5,130,147,0,ug
415,7,0.85,-36,-67,1,ug
415,8,0.65,152,71,0,ug
415,9,0.55,93,159,0,ug
415,10,0.75,76,62,0,ug
415,11,0.9,-124,-136,1,ug
415,12,0.8,-133,-120,0,ug
415,13,0.85,-86,-138,1,ug
415,14,0.75,43,30,0,ug
415,15,0.95,58,38,1,ug
415,16,0.95,-217,-139,1,ug
415,17,0.5,205,203,0,ug
415,18,0.7,183,105,0,ug
415,19,0.55,162,149,0,ug
415,20,0.9,-154,-181,1,ug
416,1,0.75,116,-82,0,ug
416,2,0.6,140,122,0,ug
416,3,0.8,124,-150,0,ug
416,4,0.6,167,157,0,ug
416,5,0.75,134,-104,0,ug
416,6,0.95,-126,-199,1,ug
416,7,0.55,157,151,0,ug
416,8,0.5,167,200,0,ug
416,9,0.7,136,121,0,ug
416,10,0.5,154,181,0,ug
416,11,0.55,139,125,0,ug
416,12,0.95,-150,-136,1,ug
416,13,0.8,151,-96,0,ug
416,14,0.65,171,29,0,ug
416,15,0.7,126,69,0,ug
416,16,0.85,92,-92,0,ug
416,17,0.9,126,-126,1,ug
416,18,0.9,184,-216,1,ug
416,19,0.85,152,-74,0,ug
416,20,0.65,104,29,0,ug
418,1,0.7,-144,120,0,ug
418,2,0.6,-13,21,0,ug
418,3,0.6,-64,76,0,ug
418,4,0.75,-194,136,0,ug
418,5,0.85,-146,-126,0,ug
418,6,0.65,-55,186,0,ug
418,7,0.85,-215,204,0,ug
418,8,0.5,227,230,0,ug
418,9,0.75,-87,-80,0,ug
418,10,0.9,-206,226,0,ug
418,11,0.55,218,206,0,ug
418,12,0.95,-238,242,0,ug
418,13,0.9,-217,222,0,ug
418,14,0.8,-143,86,0,ug
418,15,0.65,-41,164,0,ug
418,16,0.55,218,195,0,ug
418,17,0.95,-181,238,0,ug
418,18,0.5,247,239,0,ug
418,19,0.7,183,195,0,ug
418,20,0.8,-194,-126,0,ug
419,1,0.7,-219,2,0,ug
419,2,0.85,-222,-6,1,ug
419,3,0.85,-226,-2,1,ug
419,4,0.95,-234,0,1,ug
419,5,0.5,234,-3,0,ug
419,6,0.55,2,2,0,ug
419,7,0.75,-237,2,1,ug
419,8,0.6,-242,3,0,ug
419,9,0.6,-213,-5,0,ug
419,10,0.55,-25,0,0,ug
419,11,0.95,-240,2,1,ug
419,12,0.7,-129,-2,0,ug
419,13,0.8,-176,2,1,ug
419,14,0.65,-90,3,0,ug
419,15,0.5,200,-1,0,ug
419,16,0.65,-41,4,0,ug
419,17,0.9,-233,4,1,ug
419,18,0.9,-237,-1,1,ug
419,19,0.75,-240,0,1,ug
419,20,0.8,-239,3,1,ug
420,1,0.5,154,197,0,ug
420,2,0.95,-162,147,1,ug
420,3,0.85,-144,73,0,ug
420,4,0.8,-101,15,0,ug
420,5,0.6,205,215,0,ug
420,6,0.7,85,-18,0,ug
420,7,0.75,126,-33,0,ug
420,8,0.95,-199,119,1,ug
420,9,0.6,205,199,0,ug
420,10,0.9,-176,107,1,ug
420,11,0.7,128,28,0,ug
420,12,0.65,104,14,0,ug
420,13,0.5,238,242,0,ug
420,14,0.75,47,-1,0,ug
420,15,0.55,225,241,0,ug
420,16,0.8,-74,-44,1,ug
420,17,0.55,224,236,0,ug
420,18,0.65,121,35,0,ug
420,19,0.85,-197,111,1,ug
420,20,0.9,-189,158,1,ug
421,1,0.6,192,160,0,ug
421,2,0.8,-221,132,1,ug
421,3,0.65,-155,121,0,ug
421,4,0.7,-44,116,0,ug
421,5,0.95,-233,213,1,ug
421,6,0.65,-47,106,0,ug
421,7,0.85,-228,178,1,ug
421,8,0.55,173,125,0,ug
421,9,0.5,233,217,0,ug
421,10,0.75,-130,79,0,ug
421,11,0.9,-205,99,1,ug
421,12,0.95,-230,214,1,ug
421,13,0.9,-222,96,1,ug
421,14,0.85,-204,129,1,ug
421,15,0.8,-95,47,0,ug
421,16,0.7,-45,36,0,ug
421,17,0.55,145,65,0,ug
421,18,0.75,-64,42,0,ug
421,19,0.5,217,192,0,ug
421,20,0.6,152,113,0,ug
422,1,0.7,91,-1,0,ug
422,2,0.95,-231,2,1,ug
422,3,0.85,-137,0,1,ug
422,4,0.75,38,2,0,ug
422,5,0.6,120,0,0,ug
422,6,0.75,58,-2,0,ug
422,7,0.8,39,0,1,ug
422,8,0.9,-60,2,1,ug
422,9,0.5,242,6,0,ug
422,10,0.9,-87,0,1,ug
422,11,0.95,-131,-2,1,ug
422,12,0.55,131,-5,0,ug
422,13,0.7,57,5,0,ug
422,14,0.6,117,0,0,ug
422,15,0.55,126,-5,0,ug
422,16,0.65,77,3,0,ug
422,17,0.85,-35,-9,1,ug
422,18,0.65,58,-7,0,ug
422,19,0.5,235,4,0,ug
422,20,0.8,26,0,0,ug
423,1,0.8,52,3,0,ug
423,2,0.5,224,91,0,ug
423,3,0.55,203,36,0,ug
423,4,0.7,0,1,0,ug
423,5,0.6,188,14,0,ug
423,6,0.65,81,3,0,ug
423,7,0.85,-21,1,0,ug
423,8,0.95,-214,108,1,ug
423,9,0.8,2,1,0,ug
423,10,0.75,-1,-1,0,ug
423,11,0.5,223,127,0,ug
423,12,0.9,-165,26,0,ug
423,13,0.85,-10,0,0,ug
423,14,0.65,140,13,0,ug
423,15,0.55,195,22,0,ug
423,16,0.7,91,-1,0,ug
423,17,0.95,-219,169,1,ug
423,18,0.9,-223,54,0,ug
423,19,0.75,12,2,0,ug
423,20,0.6,226,32,0,ug
424,1,0.75,-119,2,0,ug
424,2,0.75,-127,-2,0,ug
424,3,0.95,-189,-150,1,ug
424,4,0.7,22,1,0,ug
424,5,0.6,90,37,0,ug
424,6,0.55,110,81,0,ug
424,7,0.9,-33,16,1,ug
424,8,0.6,60,37,0,ug
424,9,0.5,187,136,0,ug
424,10,0.8,-24,20,1,ug
424,11,0.5,137,106,0,ug
424,12,0.55,113,117,0,ug
424,13,0.7,23,13,0,ug
424,14,0.65,37,31,0,ug
424,15,0.85,-47,-35,1,ug
424,16,0.9,-182,-174,1,ug
424,17,0.95,-220,-226,1,ug
424,18,0.85,-94,-99,1,ug
424,19,0.65,7,1,0,ug
424,20,0.8,-33,-43,1,ug
426,1,0.75,13,9,0,ug
426,2,0.95,-102,96,1,ug
426,3,0.5,24,130,0,ug
426,4,0.5,52,22,0,ug
426,5,0.55,36,12,0,ug
426,6,0.95,-200,-79,1,ug
426,7,0.8,-34,-27,0,ug
426,8,0.6,40,31,0,ug
426,9,0.75,18,70,0,ug
426,10,0.55,26,34,0,ug
426,11,0.9,32,78,1,ug
426,12,0.85,24,26,0,ug
426,13,0.85,15,12,0,ug
426,14,0.7,177,26,0,ug
426,15,0.65,141,22,0,ug
426,16,0.65,55,23,0,ug
426,17,0.9,-182,-14,1,ug
426,18,0.7,51,55,0,ug
426,19,0.8,48,14,0,ug
426,20,0.6,94,36,0,ug
427,1,0.5,206,130,0,ug
427,2,0.85,2,1,0,ug
427,3,0.8,2,4,0,ug
427,4,0.6,144,70,0,ug
427,5,0.95,-34,-228,0,ug
427,6,0.75,27,0,0,ug
427,7,0.7,62,-3,0,ug
427,8,0.85,-29,-2,0,ug
427,9,0.8,1,-2,0,ug
427,10,0.95,-43,-213,0,ug
427,11,0.65,122,-1,0,ug
427,12,0.9,-52,-139,0,ug
427,13,0.65,24,-3,0,ug
427,14,0.6,122,54,0,ug
427,15,0.55,163,33,0,ug
427,16,0.7,68,-3,0,ug
427,17,0.9,-36,-181,0,ug
427,18,0.75,-5,-4,0,ug
427,19,0.5,189,96,0,ug
427,20,0.55,184,51,0,ug
428,1,0.7,-62,-36,1,ug
428,2,0.8,-124,-99,1,ug
428,3,0.6,89,41,0,ug
428,4,0.9,-132,-110,0,ug
428,5,0.65,56,-31,0,ug
428,6,0.95,-154,-86,1,ug
428,7,0.95,-154,-197,1,ug
428,8,0.6,109,87,0,ug
428,9,0.85,-87,-56,1,ug
428,10,0.55,108,115,0,ug
428,11,0.55,114,109,0,ug
428,12,0.8,-134,-21,1,ug
428,13,0.5,140,168,0,ug
428,14,0.85,-95,-18,1,ug
428,15,0.65,27,24,0,ug
428,16,0.7,80,69,0,ug
428,17,0.9,-167,-76,1,ug
428,18,0.75,57,64,1,ug
428,19,0.75,16,15,0,ug
428,20,0.5,153,165,0,ug
430,1,0.75,33,62,0,ug
430,2,0.85,-78,-84,1,ug
430,3,0.9,-144,-122,1,ug
430,4,0.55,193,224,0,ug
430,5,0.5,161,203,0,ug
430,6,0.9,-173,-192,1,ug
430,7,0.5,218,222,0,ug
430,8,0.95,91,125,1,ug
430,9,0.8,-54,-126,0,ug
430,10,0.6,186,150,0,ug
430,11,0.55,191,161,0,ug
430,12,0.65,187,137,0,ug
430,13,0.6,114,69,0,ug
430,14,0.95,-143,-130,1,ug
430,15,0.75,179,129,0,ug
430,16,0.7,148,125,0,ug
430,17,0.8,76,52,0,ug
430,18,0.7,176,143,0,ug
430,19,0.65,84,125,0,ug
430,20,0.85,-61,-148,0,ug
431,1,0.6,-61,-41,0,ug
431,2,0.5,169,59,0,ug
431,3,0.8,-178,60,0,ug
431,4,0.65,-114,-37,0,ug
431,5,0.9,-232,129,1,ug
431,6,0.95,-218,124,1,ug
431,7,0.95,-218,122,1,ug
431,8,0.75,-200,24,0,ug
431,9,0.9,-228,135,1,ug
431,10,0.7,-185,-32,0,ug
431,11,0.55,183,78,0,ug
431,12,0.65,-126,-23,0,ug
431,13,0.55,178,108,0,ug
431,14,0.85,-192,77,1,ug
431,15,0.6,-47,15,0,ug
431,16,0.85,-209,126,1,ug
431,17,0.5,202,147,0,ug
431,18,0.7,-139,-39,0,ug
431,19,0.8,-209,97,0,ug
431,20,0.75,-180,26,0,ug
432,1,0.7,10,-3,0,ug
432,2,0.9,0,-4,0,ug
432,3,0.95,-2,1,0,ug
432,4,0.55,37,0,0,ug
432,5,0.75,23,-10,0,ug
432,6,0.65,20,0,0,ug
432,7,0.85,0,0,0,ug
432,8,0.5,215,-2,0,ug
432,9,0.8,1,4,0,ug
432,10,0.65,101,5,0,ug
432,11,0.75,2,-5,1,ug
432,12,0.7,-15,1,1,ug
432,13,0.55,232,61,0,ug
